channels,n_back,max_iter,post_optimize,n_obs,time_mean,time_std,time_min,time_max,n_repeats
4,3,15,True,250,0.2183265359996585,0.0031750475700666,0.2149530000169761,0.2277560000075027,100
4,3,20,True,250,0.2952999810001347,0.0034321027107504,0.2906653999816626,0.3046503999794367,100
4,4,1,True,250,0.014943766001088,0.0003383098610743,0.0144007999915629,0.0161074000061489,100
4,4,5,True,250,0.0944946760006132,0.0009479261395517,0.0928428999905008,0.0991454999893903,100
4,4,10,True,250,0.1964046350019634,0.0020118578258896,0.1947139000112656,0.2045087000005878,100
4,4,15,True,250,0.2983270880021155,0.0056561531391407,0.2944922000169754,0.3255326999933459,100
4,4,20,True,250,0.402134260997409,0.0050382236274812,0.3962427999940701,0.4158323000010568,100
4,5,1,True,250,0.019000543000584,0.0002522166264454,0.018688900017878,0.020282200013753,100
4,5,5,True,250,0.126338736002217,0.0015080470815838,0.1238400999864097,0.1333855999982915,100
4,5,10,True,250,0.2572877470002276,0.0035941692633239,0.2532249999931082,0.2746403999917675,100
4,5,15,True,250,0.3884274560003541,0.0057802781635589,0.3818634999915957,0.4170807000191416,100
4,5,20,True,250,0.5125508129998343,0.0060227047985727,0.5081324999919161,0.5301114999747369,100
5,2,1,True,250,0.0088251800011494,0.0003088461084029,0.0084751000104006,0.0100353999878279,100
5,2,5,True,250,0.0532987530023092,0.000958362979157,0.0521384000021498,0.0572752000007312,100
5,2,10,True,250,0.1093379199999617,0.0017684213021767,0.1069777000229805,0.1151738000044133,100
5,2,15,True,250,0.1625374990000273,0.0020336264937848,0.1599190999986603,0.1691754999919794,100
5,2,20,True,250,0.2145343829991179,0.00198636177226,0.2117080000170972,0.2219951000006403,100
5,3,1,True,250,0.0134585620011785,0.0002259030427641,0.01320400001714,0.0142536000057589,100
5,3,5,True,250,0.0800166799995349,0.0012527709441955,0.0782799999869894,0.0837738000263925,100
5,3,10,True,250,0.1631090769998263,0.002000449645199,0.160275999980513,0.1685091000108514,100
