channels,n_back,max_iter,post_optimize,n_obs,time_mean,time_std,time_min,time_max,n_repeats
4,5,15,True,250,0.36073900014162064,0.0,0.36073900014162064,0.36073900014162064,1
4,5,15,False,250,0.11945650004781783,0.0,0.11945650004781783,0.11945650004781783,1
4,5,20,True,250,0.4825918001588434,0.0,0.4825918001588434,0.4825918001588434,1
4,5,20,False,250,0.1595882000401616,0.0,0.1595882000401616,0.1595882000401616,1
5,2,1,True,250,0.009064699988812208,0.0,0.009064699988812208,0.009064699988812208,1
5,2,1,False,250,0.003686599899083376,0.0,0.003686599899083376,0.003686599899083376,1
5,2,5,True,250,0.052076999796554446,0.0,0.052076999796554446,0.052076999796554446,1
5,2,5,False,250,0.012475800001993775,0.0,0.012475800001993775,0.012475800001993775,1
5,2,10,True,250,0.10340120014734566,0.0,0.10340120014734566,0.10340120014734566,1
5,2,10,False,250,0.023189299972727895,0.0,0.023189299972727895,0.023189299972727895,1
5,2,15,True,250,0.15354910003952682,0.0,0.15354910003952682,0.15354910003952682,1
5,2,15,False,250,0.033954499987885356,0.0,0.033954499987885356,0.033954499987885356,1
5,2,20,True,250,0.2039435999467969,0.0,0.2039435999467969,0.2039435999467969,1
5,2,20,False,250,0.0450847998727113,0.0,0.0450847998727113,0.0450847998727113,1
5,3,1,True,250,0.013736800057813525,0.0,0.013736800057813525,0.013736800057813525,1
5,3,1,False,250,0.005023600067943335,0.0,0.005023600067943335,0.005023600067943335,1
5,3,5,True,250,0.07578810001723468,0.0,0.07578810001723468,0.07578810001723468,1
5,3,5,False,250,0.021577300038188696,0.0,0.021577300038188696,0.021577300038188696,1
5,3,10,True,250,0.15471999999135733,0.0,0.15471999999135733,0.15471999999135733,1
5,3,10,False,250,0.04133769986219704,0.0,0.04133769986219704,0.04133769986219704,1
5,3,15,True,250,0.2349626999348402,0.0,0.2349626999348402,0.2349626999348402,1
5,3,15,False,250,0.06137629994191229,0.0,0.06137629994191229,0.06137629994191229,1
5,3,20,True,250,0.3116815001703799,0.0,0.3116815001703799,0.3116815001703799,1
5,3,20,False,250,0.08288070000708103,0.0,0.08288070000708103,0.08288070000708103,1
5,4,1,True,250,0.01883000019006431,0.0,0.01883000019006431,0.01883000019006431,1
5,4,1,False,250,0.006297300104051828,0.0,0.006297300104051828,0.006297300104051828,1
5,4,5,True,250,0.11017660005018115,0.0,0.11017660005018115,0.11017660005018115,1
5,4,5,False,250,0.03213790012523532,0.0,0.03213790012523532,0.03213790012523532,1
5,4,10,True,250,0.2161476002074778,0.0,0.2161476002074778,0.2161476002074778,1
5,4,10,False,250,0.06433960003778338,0.0,0.06433960003778338,0.06433960003778338,1
5,4,15,True,250,0.3206644000019878,0.0,0.3206644000019878,0.3206644000019878,1
5,4,15,False,250,0.09724160004407167,0.0,0.09724160004407167,0.09724160004407167,1
5,4,20,True,250,0.4241448000539094,0.0,0.4241448000539094,0.4241448000539094,1
5,4,20,False,250,0.12862619990482926,0.0,0.12862619990482926,0.12862619990482926,1
5,5,1,True,250,0.024295900017023087,0.0,0.024295900017023087,0.024295900017023087,1
5,5,1,False,250,0.0077004998456686735,0.0,0.0077004998456686735,0.0077004998456686735,1
5,5,5,True,250,0.13508759997785091,0.0,0.13508759997785091,0.13508759997785091,1
5,5,5,False,250,0.044150699861347675,0.0,0.044150699861347675,0.044150699861347675,1
5,5,10,True,250,0.270299700088799,0.0,0.270299700088799,0.270299700088799,1
5,5,10,False,250,0.09039529995061457,0.0,0.09039529995061457,0.09039529995061457,1
5,5,15,True,250,0.40973239997401834,0.0,0.40973239997401834,0.40973239997401834,1
5,5,15,False,250,0.13621700019575655,0.0,0.13621700019575655,0.13621700019575655,1
5,5,20,True,250,0.5539009999483824,0.0,0.5539009999483824,0.5539009999483824,1
5,5,20,False,250,0.18431079993024468,0.0,0.18431079993024468,0.18431079993024468,1
6,2,1,True,250,0.01090170000679791,0.0,0.01090170000679791,0.01090170000679791,1
6,2,1,False,250,0.003952500177547336,0.0,0.003952500177547336,0.003952500177547336,1
6,2,5,True,250,0.055234899977222085,0.0,0.055234899977222085,0.055234899977222085,1
6,2,5,False,250,0.013816900085657835,0.0,0.013816900085657835,0.013816900085657835,1
6,2,10,True,250,0.1093357999343425,0.0,0.1093357999343425,0.1093357999343425,1
6,2,10,False,250,0.026561199920251966,0.0,0.026561199920251966,0.026561199920251966,1
6,2,15,True,250,0.16608599992468953,0.0,0.16608599992468953,0.16608599992468953,1
6,2,15,False,250,0.0388610998634249,0.0,0.0388610998634249,0.0388610998634249,1
6,2,20,True,250,0.21501859999261796,0.0,0.21501859999261796,0.21501859999261796,1
6,2,20,False,250,0.05295679997652769,0.0,0.05295679997652769,0.05295679997652769,1
6,3,1,True,250,0.016232499852776527,0.0,0.016232499852776527,0.016232499852776527,1
6,3,1,False,250,0.005525100044906139,0.0,0.005525100044906139,0.005525100044906139,1
6,3,5,True,250,0.08672950020991266,0.0,0.08672950020991266,0.08672950020991266,1
6,3,5,False,250,0.024214699864387512,0.0,0.024214699864387512,0.024214699864387512,1
6,3,10,True,250,0.17381819989532232,0.0,0.17381819989532232,0.17381819989532232,1
6,3,10,False,250,0.047749799909070134,0.0,0.047749799909070134,0.047749799909070134,1
6,3,15,True,250,0.2479385999031365,0.0,0.2479385999031365,0.2479385999031365,1
6,3,15,False,250,0.07086280011571944,0.0,0.07086280011571944,0.07086280011571944,1
6,3,20,True,250,0.32576870010234416,0.0,0.32576870010234416,0.32576870010234416,1
6,3,20,False,250,0.09426210005767643,0.0,0.09426210005767643,0.09426210005767643,1
6,4,1,True,250,0.021311999997124076,0.0,0.021311999997124076,0.021311999997124076,1
6,4,1,False,250,0.006976599805057049,0.0,0.006976599805057049,0.006976599805057049,1
6,4,5,True,250,0.11881169979460537,0.0,0.11881169979460537,0.11881169979460537,1
6,4,5,False,250,0.037542999954894185,0.0,0.037542999954894185,0.037542999954894185,1
6,4,10,True,250,0.2504569999873638,0.0,0.2504569999873638,0.2504569999873638,1
6,4,10,False,250,0.07351029990240932,0.0,0.07351029990240932,0.07351029990240932,1
6,4,15,True,250,0.36528369993902743,0.0,0.36528369993902743,0.36528369993902743,1
6,4,15,False,250,0.10813870001584291,0.0,0.10813870001584291,0.10813870001584291,1
6,4,20,True,250,0.48946429998613894,0.0,0.48946429998613894,0.48946429998613894,1
6,4,20,False,250,0.14431490004062653,0.0,0.14431490004062653,0.14431490004062653,1
6,5,1,True,250,0.02547609992325306,0.0,0.02547609992325306,0.02547609992325306,1
6,5,1,False,250,0.008416499942541122,0.0,0.008416499942541122,0.008416499942541122,1
6,5,5,True,250,0.1481610001064837,0.0,0.1481610001064837,0.1481610001064837,1
6,5,5,False,250,0.051002199994400144,0.0,0.051002199994400144,0.051002199994400144,1
6,5,10,True,250,0.3069347001146525,0.0,0.3069347001146525,0.3069347001146525,1
6,5,10,False,250,0.10397749999538064,0.0,0.10397749999538064,0.10397749999538064,1
6,5,15,True,250,0.46239200001582503,0.0,0.46239200001582503,0.46239200001582503,1
6,5,15,False,250,0.15561790019273758,0.0,0.15561790019273758,0.15561790019273758,1
6,5,20,True,250,0.6219627000391483,0.0,0.6219627000391483,0.6219627000391483,1
6,5,20,False,250,0.20740980003029108,0.0,0.20740980003029108,0.20740980003029108,1
7,2,1,True,250,0.010975399985909462,0.0,0.010975399985909462,0.010975399985909462,1
7,2,1,False,250,0.004278300097212195,0.0,0.004278300097212195,0.004278300097212195,1
7,2,5,True,250,0.05726020014844835,0.0,0.05726020014844835,0.05726020014844835,1
7,2,5,False,250,0.015051300171762705,0.0,0.015051300171762705,0.015051300171762705,1
7,2,10,True,250,0.11397499986924231,0.0,0.11397499986924231,0.11397499986924231,1
7,2,10,False,250,0.028761799912899733,0.0,0.028761799912899733,0.028761799912899733,1
7,2,15,True,250,0.1717270000372082,0.0,0.1717270000372082,0.1717270000372082,1
7,2,15,False,250,0.04344609985128045,0.0,0.04344609985128045,0.04344609985128045,1
7,2,20,True,250,0.23171560000628233,0.0,0.23171560000628233,0.23171560000628233,1
7,2,20,False,250,0.05561219993978739,0.0,0.05561219993978739,0.05561219993978739,1
7,3,1,True,250,0.016576600028201938,0.0,0.016576600028201938,0.016576600028201938,1
7,3,1,False,250,0.005741599947214127,0.0,0.005741599947214127,0.005741599947214127,1
7,3,5,True,250,0.0896448998246342,0.0,0.0896448998246342,0.0896448998246342,1
7,3,5,False,250,0.026205100119113922,0.0,0.026205100119113922,0.026205100119113922,1
7,3,10,True,250,0.18331809993833303,0.0,0.18331809993833303,0.18331809993833303,1
7,3,10,False,250,0.051702900091186166,0.0,0.051702900091186166,0.051702900091186166,1
7,3,15,True,250,0.2769100000150502,0.0,0.2769100000150502,0.2769100000150502,1
7,3,15,False,250,0.07997389999218285,0.0,0.07997389999218285,0.07997389999218285,1
7,3,20,True,250,0.37051220005378127,0.0,0.37051220005378127,0.37051220005378127,1
7,3,20,False,250,0.10479539982043207,0.0,0.10479539982043207,0.10479539982043207,1
7,4,1,True,250,0.029064300004392862,0.0,0.029064300004392862,0.029064300004392862,1
7,4,1,False,250,0.007771200034767389,0.0,0.007771200034767389,0.007771200034767389,1
7,4,5,True,250,0.1378273000009358,0.0,0.1378273000009358,0.1378273000009358,1
7,4,5,False,250,0.04065249999985099,0.0,0.04065249999985099,0.04065249999985099,1
7,4,10,True,250,0.269789099926129,0.0,0.269789099926129,0.269789099926129,1
7,4,10,False,250,0.08214650000445545,0.0,0.08214650000445545,0.08214650000445545,1
7,4,15,True,250,0.3931780999992043,0.0,0.3931780999992043,0.3931780999992043,1
7,4,15,False,250,0.12367710005491972,0.0,0.12367710005491972,0.12367710005491972,1
7,4,20,True,250,0.5198900999967009,0.0,0.5198900999967009,0.5198900999967009,1
7,4,20,False,250,0.16267660004086792,0.0,0.16267660004086792,0.16267660004086792,1
7,5,1,True,250,0.03327700006775558,0.0,0.03327700006775558,0.03327700006775558,1
7,5,1,False,250,0.009083300130441785,0.0,0.009083300130441785,0.009083300130441785,1
7,5,5,True,250,0.1743387000169605,0.0,0.1743387000169605,0.1743387000169605,1
7,5,5,False,250,0.05689390003681183,0.0,0.05689390003681183,0.05689390003681183,1
7,5,10,True,250,0.3382820999249816,0.0,0.3382820999249816,0.3382820999249816,1
7,5,10,False,250,0.11651670001447201,0.0,0.11651670001447201,0.11651670001447201,1
7,5,15,True,250,0.5020821001380682,0.0,0.5020821001380682,0.5020821001380682,1
7,5,15,False,250,0.17528870003297925,0.0,0.17528870003297925,0.17528870003297925,1
7,5,20,True,250,0.6833896997850388,0.0,0.6833896997850388,0.6833896997850388,1
7,5,20,False,250,0.23856099997647107,0.0,0.23856099997647107,0.23856099997647107,1
8,2,1,True,250,0.013203199952840805,0.0,0.013203199952840805,0.013203199952840805,1
8,2,1,False,250,0.004694500006735325,0.0,0.004694500006735325,0.004694500006735325,1
8,2,5,True,250,0.0658448999747634,0.0,0.0658448999747634,0.0658448999747634,1
8,2,5,False,250,0.016826599836349487,0.0,0.016826599836349487,0.016826599836349487,1
8,2,10,True,250,0.13541300012730062,0.0,0.13541300012730062,0.13541300012730062,1
8,2,10,False,250,0.03163810004480183,0.0,0.03163810004480183,0.03163810004480183,1
8,2,15,True,250,0.2071514001581818,0.0,0.2071514001581818,0.2071514001581818,1
8,2,15,False,250,0.04655550001189113,0.0,0.04655550001189113,0.04655550001189113,1
8,2,20,True,250,0.2773294998332858,0.0,0.2773294998332858,0.2773294998332858,1
8,2,20,False,250,0.06282439990900457,0.0,0.06282439990900457,0.06282439990900457,1
8,3,1,True,250,0.016718499828130007,0.0,0.016718499828130007,0.016718499828130007,1
8,3,1,False,250,0.006369400070980191,0.0,0.006369400070980191,0.006369400070980191,1
8,3,5,True,250,0.1014425999019295,0.0,0.1014425999019295,0.1014425999019295,1
8,3,5,False,250,0.029820499941706657,0.0,0.029820499941706657,0.029820499941706657,1
8,3,10,True,250,0.2040438000112772,0.0,0.2040438000112772,0.2040438000112772,1
8,3,10,False,250,0.05789640010334551,0.0,0.05789640010334551,0.05789640010334551,1
8,3,15,True,250,0.3061978998593986,0.0,0.3061978998593986,0.3061978998593986,1
8,3,15,False,250,0.08713110000826418,0.0,0.08713110000826418,0.08713110000826418,1
8,3,20,True,250,0.41129359998740256,0.0,0.41129359998740256,0.41129359998740256,1
8,3,20,False,250,0.11456400016322732,0.0,0.11456400016322732,0.11456400016322732,1
8,4,1,True,250,0.028002999955788255,0.0,0.028002999955788255,0.028002999955788255,1
8,4,1,False,250,0.008400799939408898,0.0,0.008400799939408898,0.008400799939408898,1
8,4,5,True,250,0.14973699999973178,0.0,0.14973699999973178,0.14973699999973178,1
8,4,5,False,250,0.046145299915224314,0.0,0.046145299915224314,0.046145299915224314,1
8,4,10,True,250,0.29454939998686314,0.0,0.29454939998686314,0.29454939998686314,1
8,4,10,False,250,0.09107450000010431,0.0,0.09107450000010431,0.09107450000010431,1
8,4,15,True,250,0.4465010999701917,0.0,0.4465010999701917,0.4465010999701917,1
8,4,15,False,250,0.1389949000440538,0.0,0.1389949000440538,0.1389949000440538,1
8,4,20,True,250,0.5957446000538766,0.0,0.5957446000538766,0.5957446000538766,1
8,4,20,False,250,0.18518729996867478,0.0,0.18518729996867478,0.18518729996867478,1
8,5,1,True,250,0.03403709991835058,0.0,0.03403709991835058,0.03403709991835058,1
8,5,1,False,250,0.01015960006043315,0.0,0.01015960006043315,0.01015960006043315,1
8,5,5,True,250,0.19619720010086894,0.0,0.19619720010086894,0.19619720010086894,1
8,5,5,False,250,0.06546740001067519,0.0,0.06546740001067519,0.06546740001067519,1
8,5,10,True,250,0.39717220002785325,0.0,0.39717220002785325,0.39717220002785325,1
8,5,10,False,250,0.1316452999599278,0.0,0.1316452999599278,0.1316452999599278,1
8,5,15,True,250,0.5943008998874575,0.0,0.5943008998874575,0.5943008998874575,1
8,5,15,False,250,0.19770859996788204,0.0,0.19770859996788204,0.19770859996788204,1
8,5,20,True,250,0.7792917999904603,0.0,0.7792917999904603,0.7792917999904603,1
8,5,20,False,250,0.2633352999109775,0.0,0.2633352999109775,0.2633352999109775,1
9,2,1,True,250,0.014728300040587783,0.0,0.014728300040587783,0.014728300040587783,1
